,y1,y2
4918,432.493,503.723
4919,384.461,345.166
4920,406.207,443.709
4921,441.573,471.602
4922,383.791,370.343
4923,528.1610000000001,484.04
4924,538.223,522.375
4925,505.192,387.188
4926,490.206,548.284
4927,546.523,438.106
4928,421.647,493.098
4929,366.003,425.789
4930,411.709,375.864
4931,455.664,465.086
4932,500.137,448.273
4933,464.23,478.212
4934,368.985,494.794
4935,423.933,503.217
4936,419.962,429.691
4937,398.973,547.721
4938,470.401,409.324
4939,523.074,470.109
4940,443.245,382.932
4941,372.115,391.56
4942,382.03499999999997,478.845
4943,536.887,313.311
4944,500.876,410.867
4945,550.764,478.291
4946,419.459,517.2860000000001
4947,559.09,385.746
4948,531.448,435.127
4949,458.636,359.579
4950,482.097,385.905
4951,503.669,361.25
4952,438.373,477.19
4953,508.742,421.9
4954,463.589,439.637
4955,551.649,396.532
4956,373.14,366.3
4957,332.035,317.877
4958,537.653,555.373
4959,472.337,489.949
4960,418.821,422.836
4961,416.153,518.393
4962,560.306,493.953
4963,458.249,461.494
4964,375.80899999999997,389.367
4965,351.979,355.11
4966,478.544,538.47
4967,451.14,495.007
4968,565.925,391.975
4969,502.902,488.415
4970,396.054,388.043
4971,355.901,397.723
4972,388.22,451.351
4973,461.241,434.276
4974,460.16700000000003,484.277
4975,453.17,400.07
4976,534.118,528.268
4977,476.358,504.312
4978,496.747,455.039
4979,568.35,365.755
4980,559.697,516.034
4981,349.161,503.08799999999997
4982,408.641,478.359
4983,353.219,409.845
4984,394.411,524.755
4985,520.054,538.1
4986,461.959,384.89
4987,347.733,490.387
4988,520.555,384.147
4989,533.221,539.154
4990,511.141,550.265
4991,472.733,490.572
4992,405.54,487.698
4993,493.47,509.339
4994,401.591,502.324
4995,507.262,361.571
4996,383.125,371.519
4997,452.72,462.605
4998,528.512,582.098
4999,369.363,390.35
5000,453.959,387.795
5001,514.561,404.002
5002,328.797,439.753
5003,496.73,454.376
5004,444.01800000000003,493.131
5005,460.968,478.673
5006,435.243,454.183
5007,426.317,329.67
5008,415.305,546.069
5009,496.078,381.722
5010,484.35,499.102
5011,505.169,594.784
5012,383.916,397.922
5013,536.012,547.426
5014,509.744,556.236
5015,342.277,327.114
5016,365.202,393.016
5017,566.26,475.951
5018,433.294,491.32
5019,403.64300000000003,368.825
5020,340.836,525.099
5021,505.325,536.179
5022,427.06600000000003,547.562
5023,539.628,385.184
5024,467.952,477.394
5025,505.125,405.843
5026,512.667,400.521
5027,493.266,511.497
5028,348.53499999999997,582.246
5029,379.345,376.229
5030,460.605,360.766
5031,423.18399999999997,496.94
5032,457.168,438.936
5033,422.026,498.844
5034,460.433,444.923
5035,449.952,473.616
5036,510.725,436.715
5037,393.855,374.511
5038,338.676,506.429
5039,400.139,427.376
5040,452.65,466.656
5041,398.508,375.874
5042,371.479,427.054
5043,584.609,518.287
5044,419.166,391.491
5045,476.899,440.3
5046,412.61,352.179
5047,532.478,414.214
5048,448.478,417.683
5049,318.244,385.784
5050,408.94100000000003,474.613
5051,326.836,482.616
5052,372.299,432.55899999999997
5053,390.924,434.139
5054,493.805,579.688
5055,338.778,574.381
5056,481.966,328.606
5057,536.154,492.418
5058,515.237,520.559
5059,386.406,352.926
5060,373.872,503.326
5061,428.945,496.43
5062,413.626,513.1949999999999
5063,349.885,460.491
5064,499.597,423.142
5065,384.329,463.78499999999997
5066,454.652,394.812
5067,526.564,411.063
5068,430.7,527.526
5069,508.784,544.363
5070,515.383,407.571
5071,500.772,516.669
5072,462.08299999999997,549.948
5073,413.913,402.273
5074,431.842,516.985
5075,461.99,476.987
5076,439.604,479.678
5077,355.424,406.372
5078,433.078,440.298
5079,435.885,462.885
5080,429.964,462.366
5081,532.631,390.289
5082,531.617,419.381
5083,418.683,345.988
5084,538.694,423.685
5085,380.435,568.55
5086,392.986,477.705
5087,520.302,517.038
5088,469.981,450.577
5089,504.235,402.598
5090,512.004,385.573
5091,459.255,449.499
5092,426.179,422.748
5093,432.154,355.012
5094,527.371,485.865
5095,431.756,339.899
5096,425.935,585.442
5097,478.898,467.605
5098,382.957,358.587
5099,407.521,528.521
5100,545.226,414.01
5101,447.29,427.714
5102,503.166,356.282
5103,513.188,374.519
5104,514.432,424.276
5105,372.408,525.126
5106,454.377,467.463
5107,371.666,457.6
5108,400.9,422.254
5109,577.946,449.319
5110,412.02,541.151
5111,439.499,495.27
5112,558.135,546.419
5113,486.171,410.89
5114,376.375,443.633
5115,357.681,386.307
5116,378.461,441.955
5117,376.905,363.965
5118,411.962,453.392
5119,525.87,560.995
5120,376.851,441.997
5121,342.986,423.283
5122,428.874,337.193
5123,545.031,516.213
5124,471.064,355.996
5125,430.536,492.861
5126,542.174,547.142
5127,527.599,341.905
5128,479.46,364.08
5129,352.949,381.928
5130,417.332,397.968
5131,568.581,509.936
5132,427.615,404.592
5133,416.674,471.392
5134,411.528,569.826
5135,491.414,489.174
5136,526.566,576.153
5137,452.795,398.728
5138,488.68399999999997,480.652
5139,452.386,416.204
5140,460.68899999999996,369.123
5141,399.141,442.626
5142,325.685,375.741
5143,519.479,471.21299999999997
5144,486.683,533.103
5145,580.798,510.927
5146,580.837,403.104
5147,359.6,451.914
5148,466.86,495.212
5149,339.663,376.403
5150,487.583,473.225
5151,493.437,412.053
5152,366.666,426.041
5153,380.894,499.666
5154,395.856,377.926
5155,401.823,534.08
5156,433.111,402.568
5157,504.506,448.494
5158,400.348,584.381
5159,332.575,437.19
5160,518.498,371.741
5161,502.113,410.198
5162,362.492,456.702
5163,330.97,470.31399999999996
5164,422.996,374.058
5165,538.382,526.232
5166,420.872,526.807
5167,449.674,321.168
5168,401.442,459.426
5169,434.317,465.669
5170,369.371,511.054
5171,341.64300000000003,492.821
5172,411.639,374.008
5173,564.601,410.558
5174,422.438,452.019
5175,453.24,511.383
5176,521.853,582.031
5177,318.351,518.206
5178,438.372,513.017
5179,475.308,482.801
5180,417.649,416.777
5181,410.771,535.9590000000001
5182,433.014,490.149
5183,531.297,470.509
5184,369.486,496.58
5185,402.469,440.208
5186,350.713,505.464
5187,347.77,472.282
5188,488.22,378.168
5189,517.903,401.146
5190,408.8,520.957
5191,379.737,481.07
5192,333.301,353.045
5193,492.812,433.196
5194,535.241,403.03
5195,424.314,383.395
5196,352.953,572.631
5197,446.362,537.595
5198,369.193,417.067
5199,484.612,471.147
5200,564.612,555.999
5201,391.993,424.242
5202,410.109,482.736
5203,463.324,401.047
5204,454.997,551.961
5205,537.773,461.477
5206,558.274,527.939
5207,330.914,504.402
5208,452.94100000000003,426.947
5209,522.479,566.172
5210,444.267,393.261
5211,499.088,480.082
5212,476.33,334.241
5213,396.403,446.278
5214,534.775,381.073
5215,431.395,372.405
5216,503.363,490.966
5217,447.547,547.056
5218,398.656,531.891
5219,558.842,509.721
5220,348.644,425.18600000000004
5221,490.41700000000003,513.41
5222,326.507,341.222
5223,429.817,549.797
5224,314.011,366.855
5225,369.512,477.286
5226,376.783,361.209
5227,429.059,442.331
5228,423.54,436.133
5229,536.727,434.413
5230,435.39300000000003,456.818
5231,512.326,345.672
5232,356.742,386.591
5233,597.082,590.8820000000001
5234,373.069,504.718
5235,507.692,349.539
5236,360.192,466.863
5237,536.524,425.463
5238,402.873,556.322
5239,427.83,391.831
5240,451.033,444.633
5241,477.55,362.775
5242,449.082,528.519
5243,366.854,424.812
5244,484.578,484.932
5245,366.455,324.117
5246,484.31,449.45799999999997
5247,421.792,468.594
5248,469.948,497.635
5249,393.08,487.748
5250,467.326,447.317
5251,476.617,503.072
5252,425.944,349.27
5253,406.889,518.771
5254,347.715,460.289
5255,343.111,417.474
5256,425.216,570.5889999999999
5257,382.605,400.188
5258,489.42,345.536
5259,370.323,553.927
5260,470.211,335.895
5261,365.469,417.054
5262,480.224,343.704
5263,378.405,384.554
5264,443.709,431.648
5265,393.539,349.797
5266,360.498,447.459
5267,419.662,313.201
5268,535.246,441.234
5269,407.032,464.237
5270,329.78,510.565
5271,456.342,563.7139999999999
5272,372.644,536.9159999999999
5273,457.439,357.021
5274,376.75,400.87
5275,341.253,440.277
5276,546.684,349.987
5277,485.806,418.423
5278,456.865,417.001
5279,466.496,368.853
5280,581.341,396.423
5281,456.426,539.016
5282,345.604,470.671
5283,467.08,439.096
5284,486.997,381.779
5285,375.1,383.10699999999997
5286,450.025,447.337
5287,543.908,497.173
5288,347.629,399.016
5289,424.913,440.416
5290,519.835,540.787
5291,430.49,530.156
5292,565.741,483.543
5293,525.734,486.247
5294,366.502,407.212
5295,352.391,471.176
5296,464.011,549.0409999999999
5297,473.291,431.047
5298,479.758,427.677
5299,428.497,349.685
5300,457.219,435.295
5301,399.625,376.624
5302,572.105,523.882
5303,550.79,438.641
5304,477.858,392.097
5305,322.527,385.426
5306,527.436,410.463
5307,384.053,457.623
5308,398.9,397.534
5309,452.055,433.249
5310,413.505,372.773
5311,524.2429999999999,456.753
5312,548.376,433.594
5313,445.163,515.296
5314,389.099,531.3199999999999
5315,508.718,535.608
5316,562.222,494.647
5317,426.181,468.212
5318,380.675,567.318
5319,399.004,381.997
5320,433.948,421.627
5321,572.223,332.774
5322,534.602,511.775
5323,476.446,470.037
5324,308.377,449.136
5325,433.872,547.282
5326,449.396,540.633
5327,472.214,470.169
5328,520.378,539.71
5329,514.712,523.246
5330,406.618,453.319
5331,468.874,510.846
5332,338.757,522.215
5333,403.597,530.686
5334,426.04200000000003,371.878
5335,460.927,407.46500000000003
5336,397.665,463.174
5337,490.133,322.609
5338,391.823,359.705
5339,512.204,453.546
5340,448.343,398.713
5341,347.464,369.155
5342,418.218,360.69
5343,350.752,508.762
5344,316.87,378.521
5345,438.226,495.558
5346,408.722,440.011
5347,382.051,430.835
5348,442.31,377.814
5349,443.147,358.597
5350,493.878,357.522
5351,387.11400000000003,525.824
5352,384.29200000000003,517.04
5353,374.519,469.554
5354,433.605,537.54
5355,472.387,405.598
5356,437.177,529.075
5357,564.981,395.593
5358,403.851,583.823
5359,473.644,556.278
5360,456.196,458.363
5361,542.721,448.759
5362,405.988,371.952
5363,489.171,513.497
5364,434.556,393.085
5365,473.154,549.63
5366,411.16700000000003,555.809
5367,508.891,454.401
5368,351.099,414.048
5369,487.773,408.14
5370,448.15999999999997,395.095
5371,514.612,484.382
5372,420.102,350.977
5373,480.733,516.802
5374,410.435,483.748
5375,497.584,564.592
5376,417.459,339.948
5377,389.639,518.8340000000001
5378,407.312,534.582
5379,472.848,348.47
5380,494.077,397.694
5381,381.396,493.826
5382,498.921,450.847
5383,478.13800000000003,346.712
5384,432.834,403.709
5385,451.205,379.4
5386,382.373,523.979
5387,385.916,445.841
5388,368.532,436.159
5389,494.23699999999997,552.073
5390,421.92,414.219
5391,519.093,467.247
5392,488.219,541.846
5393,413.741,502.205
5394,451.44100000000003,364.818
5395,434.532,401.412
5396,375.283,480.808
5397,544.649,466.056
5398,421.58299999999997,422.78499999999997
5399,525.063,535.635
5400,453.782,407.823
5401,403.294,497.272
5402,459.239,334.321
5403,507.10699999999997,472.304
5404,380.758,424.026
5405,482.963,478.01800000000003
5406,411.53499999999997,428.402
5407,376.79,459.282
5408,378.476,365.419
5409,401.371,308.221
5410,461.661,499.625
5411,585.439,522.751
5412,386.965,374.504
5413,415.048,470.012
5414,475.305,320.967
5415,577.78,490.209
5416,393.887,437.927
5417,394.019,592.051
5418,457.354,461.087
5419,390.144,527.162
5420,420.99,423.76300000000003
5421,378.313,451.015
5422,424.15999999999997,521.143
5423,412.895,439.494
5424,353.501,401.353
5425,533.379,536.1179999999999
5426,502.591,353.585
5427,461.775,377.157
5428,358.457,455.156
5429,543.252,481.772
5430,423.433,321.969
5431,499.822,549.141
5432,505.18,404.328
5433,359.544,412.986
5434,335.528,503.422
5435,510.354,541.221
5436,466.771,438.868
5437,471.515,487.596
5438,395.115,544.974
5439,414.594,358.441
5440,463.66700000000003,556.787
5441,458.579,353.392
5442,469.709,487.15999999999997
5443,523.833,543.524
5444,507.541,495.302
5445,390.98199999999997,374.913
5446,564.8199999999999,486.315
5447,369.06600000000003,439.921
5448,426.44100000000003,526.716
5449,458.466,321.197
5450,465.66700000000003,345.566
5451,348.178,425.515
5452,337.539,499.149
5453,412.805,476.428
5454,364.765,367.501
5455,454.339,499.826
5456,442.015,527.457
5457,404.097,563.482
5458,417.871,361.344
5459,414.353,478.913
5460,593.582,420.828
5461,414.148,415.592
5462,385.926,388.896
5463,431.198,544.89
5464,496.98,380.797
5465,324.365,467.492
5466,554.352,406.169
5467,412.632,507.45
5468,527.194,494.865
5469,532.771,429.305
5470,318.828,468.176
5471,494.346,448.337
5472,412.429,463.728
5473,542.1800000000001,529.722
5474,453.574,320.48
5475,450.277,450.869
5476,329.05,381.632
5477,499.894,402.488
5478,406.769,384.95799999999997
5479,486.297,501.295
5480,325.123,494.272
5481,534.039,533.498
5482,340.012,354.31600000000003
5483,487.272,490.227
5484,451.322,464.685
5485,464.541,374.137
5486,475.742,414.19
5487,411.403,505.71500000000003
5488,385.966,438.241
5489,400.98,488.152
5490,463.796,480.646
5491,403.891,444.641
5492,468.948,547.003
5493,347.275,470.969
5494,470.229,475.964
5495,322.2,513.935
5496,455.039,451.969
5497,402.528,449.446
5498,477.619,465.731
5499,407.898,403.068
5500,466.003,526.702
5501,483.173,392.054
5502,388.666,450.203
5503,519.042,323.163
5504,346.536,520.205
5505,464.672,359.502
5506,496.979,479.823
5507,511.219,381.01
5508,499.437,425.272
5509,346.477,541.351
5510,412.902,434.995
5511,407.28700000000003,381.267
5512,335.01,498.621
5513,404.691,396.834
5514,359.76800000000003,395.151
5515,528.531,427.462
5516,424.842,390.181
5517,412.659,570.058
5518,505.69,416.582
5519,441.429,513.735
5520,405.104,476.024
5521,414.767,474.824
5522,518.587,461.712
5523,355.52,462.945
5524,571.9449999999999,552.726
5525,373.025,430.978
5526,427.929,366.967
5527,488.88,489.055
5528,396.526,556.746
5529,393.725,497.793
5530,444.421,467.836
5531,557.356,552.871
5532,562.14,555.71
5533,492.174,417.598
5534,587.438,367.422
5535,341.125,427.26
5536,455.374,490.604
5537,439.112,402.134
5538,429.188,522.504
5539,481.405,380.997
5540,442.303,453.462
5541,404.41200000000003,351.359
5542,540.608,460.581
5543,423.139,530.264
5544,507.546,548.499
5545,452.478,405.095
5546,318.218,436.085
5547,390.524,531.824
5548,438.144,356.387
5549,457.182,459.196
5550,501.343,466.896
5551,348.269,473.425
5552,449.993,523.35
5553,516.751,429.831
5554,545.71,364.008
5555,415.65,576.096
5556,480.645,444.91700000000003
5557,335.938,314.13
5558,507.946,502.28499999999997
5559,536.56,500.872
5560,418.209,429.808
5561,351.319,563.863
5562,411.998,548.219
5563,467.369,502.555
5564,445.103,449.569
5565,446.76800000000003,354.161
5566,417.895,461.601
5567,519.258,407.397
5568,397.929,585.421
5569,480.695,485.835
5570,372.605,364.665
5571,324.26800000000003,555.83
5572,408.978,368.92
5573,305.01,456.992
5574,374.476,344.269
5575,548.745,332.659
5576,393.114,363.863
5577,494.336,406.626
5578,470.153,420.567
5579,521.744,516.515
5580,441.858,489.055
5581,373.223,318.116
5582,408.765,415.936
5583,369.636,473.842
5584,533.469,588.958
5585,408.473,443.339
5586,517.967,375.869
5587,370.884,354.506
5588,429.51800000000003,429.884
5589,465.922,526.152
5590,426.401,538.154
5591,493.919,459.459
5592,439.931,514.212
5593,456.548,440.09000000000003
5594,432.072,426.167
5595,437.326,365.762
5596,465.757,475.671
5597,409.342,513.126
5598,304.611,435.467
5599,415.427,498.987
5600,430.642,374.641
5601,575.0360000000001,510.83
5602,445.64,407.232
5603,364.55899999999997,531.148
5604,366.538,415.752
5605,501.091,504.072
5606,375.701,471.059
5607,432.578,487.339
5608,414.934,474.463
5609,543.028,445.653
5610,399.975,521.373
5611,463.794,494.739
5612,370.881,487.061
5613,366.399,347.671
5614,549.6179999999999,526.845
5615,519.402,426.845
5616,427.16200000000003,491.334
5617,347.945,373.904
5618,439.736,421.442
5619,494.451,332.517
5620,388.116,413.873
5621,454.114,331.741
5622,339.437,484.113
5623,477.807,367.61
5624,494.294,436.534
5625,466.78,435.05
5626,330.299,510.876
5627,387.618,469.983
5628,507.298,485.888
5629,500.92,472.316
5630,448.358,369.474
5631,532.6,413.652
5632,387.548,363.746
5633,429.77,394.37
5634,411.264,484.965
5635,521.991,480.922
5636,410.379,534.643
5637,411.878,475.622
5638,537.515,467.615
5639,470.202,451.712
5640,376.454,443.363
5641,364.57,336.096
5642,402.576,402.942
5643,518.422,542.301
5644,540.506,495.554
5645,495.137,440.669
5646,445.051,568.318
5647,548.247,497.774
5648,493.41,407.168
5649,511.15999999999997,475.31600000000003
5650,466.016,370.915
5651,524.028,561.983
5652,440.242,483.271
5653,317.843,355.507
5654,448.303,562.244
5655,461.093,556.937
5656,485.39300000000003,510.508
5657,479.07,428.223
5658,398.784,460.175
5659,502.337,399.945
5660,458.318,567.265
5661,558.301,567.236
5662,412.142,496.843
5663,403.54,521.873
5664,373.028,416.216
5665,459.629,514.149
5666,436.654,485.03
5667,420.18899999999996,410.66700000000003
5668,456.818,413.648
5669,412.969,446.376
5670,388.611,395.54200000000003
5671,393.301,412.816
5672,392.71,466.0
5673,371.211,502.197
5674,452.546,509.911
5675,493.503,328.917
5676,479.27,476.479
5677,399.20799999999997,401.727
5678,343.757,375.997
5679,546.351,492.207
5680,366.419,406.087
5681,409.622,555.542
5682,398.069,564.347
5683,464.035,441.422
5684,480.211,477.815
5685,530.235,375.044
5686,481.513,559.646
5687,362.248,404.769
5688,439.369,414.99
5689,360.037,409.69100000000003
5690,440.359,405.152
5691,375.933,543.051
5692,417.825,437.942
5693,440.297,317.052
5694,489.928,402.329
5695,415.259,504.475
5696,355.761,469.89300000000003
5697,408.686,523.796
5698,350.55,386.474
5699,379.168,368.077
5700,593.147,417.154
5701,380.072,457.774
5702,492.386,358.971
5703,437.289,428.104
5704,449.134,409.772
5705,532.586,374.41700000000003
5706,468.96500000000003,493.032
5707,496.006,545.151
5708,343.327,559.373
5709,509.621,434.065
5710,386.174,459.854
5711,368.932,367.861
5712,415.432,486.562
5713,507.144,381.443
5714,324.809,414.239
5715,533.8,434.26
5716,331.122,441.595
5717,398.568,397.404
5718,455.998,423.19
5719,515.792,523.345
5720,378.808,577.172
5721,488.414,476.903
5722,461.15,445.475
5723,467.882,542.809
5724,451.488,443.424
5725,501.749,528.804
5726,525.52,381.228
5727,455.25,309.361
5728,346.676,531.658
5729,523.397,484.239
5730,345.871,389.68
5731,533.126,508.311
5732,466.052,383.992
5733,550.374,442.91700000000003
5734,455.775,576.259
5735,440.975,341.34
5736,540.707,352.431
5737,476.978,504.759
5738,459.959,434.13599999999997
5739,494.881,421.01
5740,399.021,457.529
5741,477.233,462.45799999999997
5742,451.932,390.765
5743,480.24,408.113
5744,507.735,523.73
5745,447.03499999999997,371.049
5746,591.512,569.8679999999999
5747,433.906,460.717
5748,507.27,387.069
5749,330.955,417.368
5750,436.13800000000003,507.587
5751,342.119,446.375
5752,436.002,388.907
5753,534.479,498.633
5754,330.60699999999997,559.236
5755,384.545,345.275
5756,411.075,450.364
5757,513.37,473.19
5758,399.56,437.702
5759,449.179,410.332
5760,570.853,407.334
5761,505.376,447.521
5762,485.065,315.582
5763,420.2,434.405
5764,507.479,373.096
5765,503.188,417.39300000000003
5766,536.543,512.07
5767,363.53,533.205
5768,414.754,470.601
5769,496.451,481.435
5770,540.087,437.318
5771,492.305,448.391
5772,481.301,479.209
5773,477.104,391.805
5774,530.347,406.20799999999997
5775,482.543,334.838
5776,346.907,402.178
5777,560.871,383.261
5778,513.776,456.691
5779,481.34000000000003,491.253
5780,376.178,401.297
5781,573.435,302.732
5782,383.364,452.575
5783,423.976,352.778
5784,412.718,467.242
5785,375.442,316.882
5786,429.422,455.713
5787,479.106,403.64300000000003
5788,384.92,382.83
5789,349.157,489.204
5790,536.51,356.381
5791,344.329,480.233
5792,488.171,478.875
5793,358.442,403.111
5794,521.342,330.111
5795,450.568,315.601
5796,576.94,370.405
5797,404.492,406.103
5798,480.362,511.407
5799,374.734,522.443
5800,458.996,492.58
5801,501.378,509.226
5802,358.677,522.5360000000001
5803,560.668,529.615
5804,570.3820000000001,484.769
5805,577.525,374.98199999999997
5806,390.771,490.038
5807,338.432,452.131
5808,555.325,463.528
5809,457.78,534.276
5810,410.529,481.498
5811,458.235,557.989
5812,447.872,498.005
5813,534.851,452.296
5814,410.578,385.119
5815,559.04,381.222
5816,440.633,425.661
5817,474.26,436.712
5818,403.68,528.961
5819,518.256,345.352
5820,495.444,423.786
5821,352.478,505.346
5822,533.11,446.987
5823,529.163,391.174
5824,511.31399999999996,436.335
5825,365.759,509.471
5826,464.439,388.459
5827,538.935,463.125
5828,406.236,525.0
5829,521.575,515.356
5830,434.276,529.715
5831,358.747,442.435
5832,360.281,371.533
5833,411.518,447.651
5834,348.283,406.013
5835,410.245,413.289
5836,442.676,488.2
5837,503.055,509.311
5838,443.516,328.381
5839,395.655,338.706
5840,493.323,423.14300000000003
5841,515.928,465.791
5842,477.886,410.13
5843,405.048,506.175
5844,447.956,505.382
5845,415.221,369.299
5846,484.609,418.845
5847,377.352,397.17
5848,364.572,389.818
5849,366.274,359.086
5850,366.12,456.952
5851,454.784,517.739
5852,442.419,486.248
5853,502.987,409.297
5854,428.944,515.898
5855,516.18,547.522
5856,452.005,494.56100000000004
5857,310.333,531.693
5858,542.292,500.065
5859,580.823,389.817
5860,469.724,425.453
5861,424.657,413.264
5862,415.773,451.27
5863,392.174,452.514
5864,400.59000000000003,312.177
5865,485.427,364.571
5866,397.445,341.224
5867,338.605,566.548
5868,526.061,442.894
5869,555.385,567.7
5870,508.869,449.408
5871,411.565,483.089
5872,446.83,309.664
5873,521.631,369.335
5874,429.037,465.072
5875,420.638,391.307
5876,344.347,450.207
5877,437.789,435.513
5878,560.551,532.874
5879,387.679,466.945
5880,378.288,512.241
5881,402.234,400.305
5882,399.796,498.73900000000003
5883,576.656,452.86400000000003
5884,530.202,559.433
5885,412.236,583.558
5886,546.629,426.544
5887,523.436,493.226
5888,448.852,442.753
5889,561.935,423.026
5890,326.318,520.284
5891,348.364,378.681
5892,374.955,552.019
5893,429.748,527.0070000000001
5894,502.169,460.815
5895,369.324,530.251
5896,392.66200000000003,401.252
5897,474.972,411.684
5898,398.873,543.892
5899,382.409,395.291
5900,481.803,426.921
5901,411.46500000000003,492.846
5902,389.946,447.738
5903,447.944,485.608
5904,415.778,527.319
5905,444.703,366.012
5906,542.265,474.183
5907,414.196,454.233
5908,505.136,487.978
5909,395.452,551.212
5910,493.638,410.391
5911,528.999,535.931
5912,364.082,504.79200000000003
5913,442.154,411.26300000000003
5914,411.514,452.373
5915,589.105,550.106
5916,362.461,360.253
5917,390.673,527.855
5918,355.35699999999997,452.254
5919,434.446,392.013
5920,464.104,472.983
5921,489.835,370.767
5922,418.4,500.793
5923,443.103,496.875
5924,508.155,425.425
5925,445.538,342.625
5926,438.478,321.73199999999997
5927,477.263,490.442
5928,467.49,442.787
5929,550.252,530.103
5930,372.272,564.167
5931,415.755,310.447
5932,492.637,477.15999999999997
5933,317.775,360.781
5934,405.367,396.251
5935,401.763,427.491
5936,438.839,489.574
5937,527.799,503.073
5938,433.651,479.198
5939,468.93899999999996,414.405
5940,385.235,469.975
5941,430.711,452.968
5942,540.97,410.297
5943,387.48199999999997,569.9159999999999
5944,510.529,391.956
5945,498.031,436.878
5946,522.566,398.02
5947,375.325,459.231
5948,556.853,399.798
5949,410.244,402.293
5950,465.046,458.558
5951,508.067,531.0550000000001
5952,553.566,384.272
5953,417.153,336.664
5954,431.648,360.695
5955,353.01,484.336
5956,476.666,419.336
5957,408.991,481.251
5958,522.468,505.727
5959,465.12,374.264
5960,451.991,396.998
5961,395.431,482.509
5962,387.141,516.828
5963,418.739,436.032
5964,399.483,463.892
5965,455.535,544.008
5966,400.622,464.705
5967,503.911,456.399
5968,380.398,415.312
5969,554.138,415.979
5970,458.567,518.498
5971,504.978,387.783
5972,575.644,551.788
5973,443.529,414.065
5974,373.152,306.094
5975,388.681,505.903
5976,367.771,591.294
5977,452.34000000000003,497.31600000000003
5978,479.097,560.0070000000001
5979,397.69,479.188
5980,548.978,430.672
5981,531.962,486.923
5982,476.711,420.614
5983,575.812,397.992
5984,447.408,496.46500000000003
5985,447.767,418.411
5986,485.678,535.485
5987,518.746,440.997
5988,450.84,489.905
5989,430.358,460.595
5990,418.615,467.633
5991,566.806,389.629
5992,502.694,439.526
5993,490.137,423.902
5994,461.706,484.727
5995,378.79,480.354
5996,487.586,426.247
5997,510.08,451.728
5998,371.908,341.062
5999,354.926,482.29
6000,441.295,537.35
6001,460.384,532.014
6002,415.862,373.291
6003,578.655,497.98699999999997
6004,491.422,396.674
6005,483.844,343.298
6006,428.955,395.068
6007,379.072,401.145
6008,441.18399999999997,583.764
6009,458.879,573.758
6010,385.15,401.82
6011,506.678,547.33
6012,451.156,519.419
6013,363.691,417.847
6014,448.796,470.371
6015,407.493,592.287
6016,483.483,528.282
6017,439.06600000000003,424.557
6018,344.956,515.492
6019,422.617,399.085
6020,442.757,551.718
6021,495.245,438.948
6022,486.822,489.38
6023,451.158,372.454
6024,532.823,569.256
6025,401.55899999999997,390.242
6026,446.007,473.223
6027,480.586,440.336
6028,446.454,405.915
6029,452.358,545.598
6030,557.525,543.021
6031,461.218,504.54200000000003
6032,334.231,443.946
6033,429.084,566.361
6034,380.07,435.77
6035,403.998,329.632
6036,366.664,356.865
6037,376.911,390.702
6038,518.5889999999999,549.181
6039,331.566,561.949
6040,434.985,329.466
6041,477.58,566.525
6042,325.764,530.229
6043,428.698,544.232
6044,439.071,466.73
6045,560.69,453.517
6046,485.126,391.501
6047,458.995,403.688
6048,529.6610000000001,463.545
6049,524.5840000000001,421.81600000000003
6050,333.637,357.426
6051,485.46,432.015
6052,574.692,461.222
6053,411.091,455.66700000000003
6054,460.474,403.89
6055,517.0070000000001,484.976
6056,454.625,470.182
6057,431.538,434.39300000000003
6058,420.717,486.95
6059,511.28,516.454
6060,366.71,454.81100000000004
6061,413.18899999999996,410.444
6062,505.996,311.586
6063,462.376,483.763
6064,568.691,381.337
6065,420.442,480.567
6066,526.883,415.865
6067,463.582,352.658
6068,441.744,449.897
6069,373.939,362.28
6070,506.521,408.269
6071,497.352,579.833
6072,484.757,358.54200000000003
6073,544.183,513.275
6074,478.223,323.366
6075,446.165,399.422
6076,516.499,512.225
6077,548.096,352.714
6078,533.861,406.214
6079,355.772,452.6
6080,488.488,439.124
6081,504.348,434.408
6082,340.474,527.415
6083,345.423,415.123
6084,502.219,473.041
6085,568.994,503.58
6086,561.438,433.613
6087,481.522,569.237
6088,466.723,535.955
6089,517.435,397.055
6090,391.39,529.919
6091,405.898,385.77
6092,446.546,580.28
6093,400.575,541.738
6094,529.367,358.19
6095,460.674,548.486
6096,364.28,522.058
6097,388.194,347.757
6098,508.146,406.334
6099,469.307,522.387
6100,536.443,465.198
6101,572.726,389.685
6102,494.808,357.433
6103,388.169,541.455
6104,562.806,470.861
6105,397.533,442.437
6106,563.112,329.311
6107,529.969,378.496
6108,404.737,473.728
6109,561.776,460.54
6110,392.419,467.693
6111,451.284,344.201
6112,482.48699999999997,388.872
6113,566.424,514.745
6114,514.659,518.096
6115,390.404,442.34
6116,528.773,392.281
6117,505.61400000000003,512.281
6118,374.074,374.064
6119,435.367,492.615
6120,477.742,520.326
6121,447.93399999999997,522.083
6122,410.153,331.927
6123,576.087,444.29
6124,380.362,395.409
6125,495.122,400.603
6126,502.30899999999997,467.654
6127,332.652,422.009
6128,436.319,465.648
6129,359.337,508.046
6130,394.073,469.697
6131,357.004,421.223
6132,505.595,556.766
6133,401.71,547.543
6134,460.59000000000003,480.574
6135,301.255,525.388
6136,530.487,449.805
